ID,Host,Host_Type,Event,Tactic,Technique
2019_T08_010,nationals-t8-corp-corp-wsus-01,Victim,"{""endtime"":""2019-11-23T20:32:52.809290Z"",""timestamp"":""2019-11-23T20:32:44.799879Z"",""bytes"":1621,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:01:01"",""src_port"":46092,""connection"":""10.0.1.12:21"",""client_rtt"":8782,""client_rtt_packets"":5,""client_rtt_sum"":43910,""ack_packets_in"":7,""bytes_in"":831,""data_packets_in"":4,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":12,""app"":""ftp"",""server_rtt"":40,""server_rtt_packets"":1,""server_rtt_sum"":40,""dest_ip"":""10.0.1.12"",""dest_mac"":""42:01:0A:00:01:0C"",""dest_port"":21,""ack_packets_out"":3,""bytes_out"":790,""data_packets_out"":5,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":8,""tcp_status"":0,""time_taken"":8018193,""flow_id"":""7ea7a365-aaa9-487c-b640-db1cc938b757"",""protocol_stack"":""ip:tcp:ftp"",""initial_rtt"":936}",Lateral Movement,Valid Accounts
2019_T08_011,nationals-t8-vdi-kali05,Attacker,root 21697 0 6.5 00:00:00 0.5 41592 86196 pts/0 S 00:08 nmap -sC_-sV_-oA_2_10.0.2.0/24,Discovery,Network Service Scanning
2019_T08_012,nationals-t8-vdi-kali05,Attacker,nmap -sC -sV -oA 2 10.0.2.0/24,Discovery,Network Service Scanning
2019_T08_013,nationals-t8-vdi-kali02,Attacker,root 29253 0 61.0 00:00:00 0.3 24020 89340 pts/0 R 00:01 metasploit-framewo /opt/metasploit-framework/bin/../embedded/framework/msfconsole,Pre-Attack,Pre-Attack
2019_T08_014,nationals-t8-vdi-kali02,Attacker,"{""endtime"":""2019-11-23T15:52:17.683762Z"",""timestamp"":""2019-11-23T15:52:17.617470Z"",""bytes"":3951,""src_ip"":""10.0.254.202"",""src_mac"":""42:01:0A:00:FE:CA"",""src_port"":45992,""connection"":""10.0.2.100:5432"",""client_rtt"":56,""client_rtt_packets"":3,""client_rtt_sum"":170,""ack_packets_in"":4,""bytes_in"":1461,""data_packets_in"":5,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":10,""app"":""ssl"",""server_rtt"":217,""server_rtt_packets"":1,""server_rtt_sum"":217,""dest_ip"":""10.0.2.100"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":5432,""ack_packets_out"":2,""bytes_out"":2490,""data_packets_out"":6,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":8,""tcp_status"":0,""time_taken"":66348,""flow_id"":""6c2f57fe-e663-48c8-b8a1-1fefee693870"",""protocol_stack"":""ip:tcp:postgres:ssl:unknown"",""initial_rtt"":1872}",Lateral Movement,Valid Accounts
2019_T08_015,nationals-t8-bank-core-01,Victim,"{""endtime"":""2019-11-23T15:52:18.442764Z"",""timestamp"":""2019-11-23T15:52:18.377454Z"",""bytes"":3951,""src_ip"":""10.0.254.202"",""src_mac"":""42:01:0A:00:02:01"",""src_port"":45992,""connection"":""10.0.2.100:5432"",""client_rtt"":372,""client_rtt_packets"":3,""client_rtt_sum"":1118,""ack_packets_in"":4,""bytes_in"":1461,""data_packets_in"":5,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":10,""app"":""ssl"",""server_rtt"":57,""server_rtt_packets"":1,""server_rtt_sum"":57,""dest_ip"":""10.0.2.100"",""dest_mac"":""42:01:0A:00:02:64"",""dest_port"":5432,""ack_packets_out"":2,""bytes_out"":2490,""data_packets_out"":6,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":8,""tcp_status"":0,""time_taken"":65682,""flow_id"":""434eef57-c35d-41bb-87fb-5cde33cb97f7"",""protocol_stack"":""ip:tcp:postgres:ssl:unknown"",""initial_rtt"":874}",Lateral Movement,Valid Accounts
2019_T08_016,nationals-t8-vdi-kali02,Attacker,root 22021 1 0.4 00:00:00 0.1 13188 32672 pts/1 S 00:09 psql -h_10.0.2.100_-U_postgres,Lateral Movement,Valid Accounts
2019_T08_017,nationals-t8-vdi-kali02,Attacker,"{""endtime"":""2019-11-23T22:09:48.212092Z"",""timestamp"":""2019-11-23T22:09:48.211906Z"",""bytes"":214,""src_ip"":""10.0.2.100"",""src_mac"":""42:01:0A:00:FE:01"",""src_port"":59340,""connection"":""10.0.254.202:4444"",""client_rtt"":143,""client_rtt_packets"":1,""client_rtt_sum"":143,""ack_packets_in"":1,""bytes_in"":140,""data_packets_in"":0,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":2,""app"":""unknown"",""server_rtt"":0,""server_rtt_packets"":0,""server_rtt_sum"":0,""dest_ip"":""10.0.254.202"",""dest_mac"":""42:01:0A:00:FE:CA"",""dest_port"":4444,""ack_packets_out"":1,""bytes_out"":74,""data_packets_out"":0,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":1,""tcp_status"":0,""time_taken"":329,""flow_id"":""436ee144-da39-4e84-8a74-7e17fd0ed830"",""protocol_stack"":"""",""initial_rtt"":186}","Lateral Movement, Execution","Remote Services, Inter-Process Communication"
2019_T08_018,nationals-t8-bank-core-01,Victim,"{""endtime"":""2019-11-23T22:09:50.556821Z"",""timestamp"":""2019-11-23T22:09:50.556578Z"",""bytes"":214,""src_ip"":""10.0.2.100"",""src_mac"":""42:01:0A:00:02:64"",""src_port"":59340,""connection"":""10.0.254.202:4444"",""client_rtt"":43,""client_rtt_packets"":1,""client_rtt_sum"":43,""ack_packets_in"":1,""bytes_in"":140,""data_packets_in"":0,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":2,""app"":""unknown"",""server_rtt"":0,""server_rtt_packets"":0,""server_rtt_sum"":0,""dest_ip"":""10.0.254.202"",""dest_mac"":""42:01:0A:00:02:01"",""dest_port"":4444,""ack_packets_out"":1,""bytes_out"":74,""data_packets_out"":0,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":1,""tcp_status"":0,""time_taken"":286,""flow_id"":""e4b1c6ab-2b5d-483a-9b6d-0c782fdff4ca"",""protocol_stack"":"""",""initial_rtt"":243}","Lateral Movement, Execution","Remote Services, Inter-Process Communication"
2019_T08_019,nationals-t8-vdi-kali02,Attacker,root 16196 1 9.2 00:00:00 0.6 47744 62440 pts/0 S 00:08 nmap -sC_-sV_-n_-oX_1_range.xml_10.0.1.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T08_020,nationals-t8-vdi-kali02,Attacker,nmap -sC -sV -n -oX 1_range.xml 10.0.1.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T08_021,nationals-t8-vdi-kali05,Attacker,root 21697 0 6.5 00:00:00 0.5 41592 86196 pts/0 S 00:08 nmap -sC_-sV_-oA_2_10.0.2.0/24,Discovery,Network Service Scanning
2019_T08_022,nationals-t8-vdi-kali05,Attacker,nmap -sC -sV -oA 2 10.0.2.0/24,Discovery,Network Service Scanning
2019_T09_001,nationals-t9-vdi-kali03,Attacker,root 2930 1 0.0 00:00:00 0.0 6812 53748 pts/1 S 00:00 nmap -sn_10.0.2.0/24,Discovery,Network Service Scanning
2019_T09_002,nationals-t9-vdi-kali03,Attacker,nmap -sn 10.0.2.0/24,Discovery,Network Service Scanning
2019_T09_003,nationals-t9-vdi-kali02,Attacker,root 31175 0 0.8 00:00:00 0.1 12888 65316 pts/10 S 00:05 psql -h_10.0.2.100_-U_postgres,Lateral Movement,Valid Accounts
2019_T09_004,nationals-t9-vdi-kali02,Attacker,"{""endtime"":""2019-11-23T15:28:55.172347Z"",""timestamp"":""2019-11-23T15:28:43.767861Z"",""bytes"":5022,""src_ip"":""10.0.254.202"",""src_mac"":""42:01:0A:00:FE:CA"",""src_port"":48006,""connection"":""10.0.2.100:5432"",""client_rtt"":10827,""client_rtt_packets"":4,""client_rtt_sum"":43308,""ack_packets_in"":5,""bytes_in"":2322,""data_packets_in"":6,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":12,""app"":""ssl"",""server_rtt"":163,""server_rtt_packets"":1,""server_rtt_sum"":163,""dest_ip"":""10.0.2.100"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":5432,""ack_packets_out"":2,""bytes_out"":2700,""data_packets_out"":7,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":9,""tcp_status"":0,""time_taken"":11415313,""flow_id"":""e4f7615f-5cac-4042-b048-f0b6be27e154"",""protocol_stack"":""ip:tcp:postgres:ssl:unknown"",""initial_rtt"":1953}",Lateral Movement,Valid Accounts
2019_T09_005,nationals-t9-bank-core-01,Victim,"{""endtime"":""2019-11-23T15:28:55.172451Z"",""timestamp"":""2019-11-23T15:28:43.768834Z"",""bytes"":5022,""src_ip"":""10.0.254.202"",""src_mac"":""42:01:0A:00:02:01"",""src_port"":48006,""connection"":""10.0.2.100:5432"",""client_rtt"":11145,""client_rtt_packets"":4,""client_rtt_sum"":44580,""ack_packets_in"":5,""bytes_in"":2322,""data_packets_in"":6,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":12,""app"":""ssl"",""server_rtt"":28,""server_rtt_packets"":1,""server_rtt_sum"":28,""dest_ip"":""10.0.2.100"",""dest_mac"":""42:01:0A:00:02:64"",""dest_port"":5432,""ack_packets_out"":2,""bytes_out"":2700,""data_packets_out"":7,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":9,""tcp_status"":0,""time_taken"":11414762,""flow_id"":""91c0cf15-f22d-4cda-ae77-869a1be6da86"",""protocol_stack"":""ip:tcp:postgres:ssl:unknown"",""initial_rtt"":1009}",Lateral Movement,Valid Accounts
2019_T09_006,nationals-t9-vdi-kali04,Attacker,root 29785 0 3.5 00:00:00 0.2 17136 192316 pts/2 S 00:02 nmap -Pn_-sS_--stats-every_3m_--max-retries_1_--max-scan-delay_20_--defeat-rst-ratelimit_-p-_10.0.1.0/24,Discovery,Network Service Scanning
2019_T09_007,nationals-t9-vdi-kali04,Attacker,nmap -Pn -sS --stats-every 3m --max-retries 1 --max-scan-delay 20 --defeat-rst-ratelimit -p- 10.0.1.0/24,Discovery,Network Service Scanning
2019_T09_008,nationals-t9-vdi-win04,Attacker,"{""endtime"":""2019-11-23T02:37:36.801401Z"",""timestamp"":""2019-11-23T02:37:36.789710Z"",""bytes"":2265,""src_ip"":""10.0.254.104"",""src_mac"":""42:01:0A:00:FE:68"",""src_port"":52165,""connection"":""10.0.1.12:21"",""client_rtt"":49,""client_rtt_packets"":2,""client_rtt_sum"":99,""ack_packets_in"":4,""bytes_in"":927,""data_packets_in"":10,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":15,""app"":""ftp"",""server_rtt"":142,""server_rtt_packets"":1,""server_rtt_sum"":142,""dest_ip"":""10.0.1.12"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":21,""ack_packets_out"":3,""bytes_out"":1338,""data_packets_out"":12,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":15,""tcp_status"":0,""time_taken"":11740,""flow_id"":""69bd5f79-8884-4b74-b887-8f7cfc57c934"",""protocol_stack"":""ip:tcp:ftp"",""initial_rtt"":1745}",Lateral Movement,Valid Accounts
2019_T09_009,nationals-t9-corp-corp-wsus-01,Victim,"{""endtime"":""2019-11-23T02:37:36.775947Z"",""timestamp"":""2019-11-23T02:37:36.765313Z"",""bytes"":2278,""src_ip"":""10.0.254.104"",""src_mac"":""42:01:0A:00:01:01"",""src_port"":52165,""connection"":""10.0.1.12:21"",""client_rtt"":428,""client_rtt_packets"":2,""client_rtt_sum"":857,""ack_packets_in"":4,""bytes_in"":952,""data_packets_in"":10,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":15,""app"":""ftp"",""server_rtt"":21,""server_rtt_packets"":1,""server_rtt_sum"":21,""dest_ip"":""10.0.1.12"",""dest_mac"":""42:01:0A:00:01:0C"",""dest_port"":21,""ack_packets_out"":3,""bytes_out"":1326,""data_packets_out"":12,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":15,""tcp_status"":0,""time_taken"":11062,""flow_id"":""3bb64212-7cd4-4147-9c80-53ce14509746"",""protocol_stack"":""ip:tcp:ftp"",""initial_rtt"":854}",Lateral Movement,Valid Accounts
2019_T09_010,nationals-t9-vdi-kali04,Attacker,root 29785 0 3.5 00:00:00 0.2 17136 192316 pts/2 S 00:02 nmap -Pn_-sS_--stats-every_3m_--max-retries_1_--max-scan-delay_20_--defeat-rst-ratelimit_-p-_10.0.1.0/24,Discovery,Network Service Scanning
2019_T09_011,nationals-t9-vdi-kali04,Attacker,nmap -Pn -sS --stats-every 3m --max-retries 1 --max-scan-delay 20 --defeat-rst-ratelimit -p- 10.0.1.0/24,Discovery,Network Service Scanning
2019_T09_012,nationals-t9-vdi-win04,Attacker,"{""endtime"":""2019-11-23T15:14:57.255005Z"",""timestamp"":""2019-11-23T15:14:56.430422Z"",""bytes"":16150,""src_mac"":""42:01:0A:00:FE:68"",""src_port"":53581,""bytes_in"":626,""dest_ip"":""10.0.1.31"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":15524,""time_taken"":824680,""transport"":""tcp"",""flow_id"":""bda1adc9-3ab2-466f-81e7-fabdbd6a14f0"",""src_ip"":""10.0.254.104"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":15127,""http_content_type"":""text/html; charset=UTF-8"",""cookie"":""DinoBookUserID=8; DinoBookUserName=PenTester9; DinoBook_session=hkl7bnt5hje7sgg3hh6o4dpdbkktb87n"",""form_data"":""title=IT-Ops_Network-Infrastructure"",""site"":""10.0.1.31"",""http_method"":""GET"",""http_referrer"":""http://10.0.1.31/index.php?title=Special:SpecialPages"",""server"":""Microsoft-IIS/10.0"",""status"":200,""uri_query"":""title=IT-Ops_Network-Infrastructure"",""uri_path"":""/index.php"",""http_user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""protocol_stack"":""ip:tcp:http""}",Collection,Data from Local System
2019_T09_013,nationals-t9-corp-corp-web-01,Victim,"{""endtime"":""2019-11-23T15:14:57.250996Z"",""timestamp"":""2019-11-23T15:14:56.426589Z"",""bytes"":16150,""src_mac"":""42:01:0A:00:01:01"",""src_port"":53581,""bytes_in"":626,""dest_ip"":""10.0.1.31"",""dest_mac"":""42:01:0A:00:01:1F"",""dest_port"":80,""bytes_out"":15524,""time_taken"":824762,""transport"":""tcp"",""flow_id"":""fbbdb7f2-4c61-4211-918c-35de5555dbc4"",""src_ip"":""10.0.254.104"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":15127,""http_content_type"":""text/html; charset=UTF-8"",""cookie"":""DinoBookUserID=8; DinoBookUserName=PenTester9; DinoBook_session=hkl7bnt5hje7sgg3hh6o4dpdbkktb87n"",""form_data"":""title=IT-Ops_Network-Infrastructure"",""site"":""10.0.1.31"",""http_method"":""GET"",""http_referrer"":""http://10.0.1.31/index.php?title=Special:SpecialPages"",""server"":""Microsoft-IIS/10.0"",""status"":200,""uri_query"":""title=IT-Ops_Network-Infrastructure"",""uri_path"":""/index.php"",""http_user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""protocol_stack"":""ip:tcp:http""}",Collection,Data from Local System
2019_T09_014,nationals-t9-vdi-kali03,Attacker,root 2930 1 0.0 00:00:00 0.0 6812 53748 pts/1 S 00:00 nmap -sn_10.0.2.0/24,Discovery,Network Service Scanning
2019_T09_015,nationals-t9-vdi-kali03,Attacker,nmap -sn 10.0.2.0/24,Discovery,Network Service Scanning
2019_T09_016,nationals-t9-vdi-kali01,Attacker,"{""endtime"":""2019-11-23T16:40:49.577215Z"",""timestamp"":""2019-11-23T16:40:49.576823Z"",""bytes"":999,""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":55173,""bytes_in"":358,""dest_ip"":""10.0.2.101"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":641,""time_taken"":426,""transport"":""tcp"",""flow_id"":""ca67dd47-9918-4a54-9901-0d8499f196b2"",""src_ip"":""10.0.254.201"",""http_comment"":""HTTP/1.1 301 Moved Permanently"",""http_content_length"":370,""http_content_type"":""text/html; charset=iso-8859-1"",""site"":""nationals-t9-bank-bankweb-01.c.infra-test-environment.internal"",""http_method"":""GET"",""server"":""Apache/2.4.29 (Ubuntu)"",""status"":301,""uri_path"":""/register.php"",""http_user_agent"":""Mozilla/5.0 [en] (X11, U; OpenVAS-VT 9.0.1)"",""protocol_stack"":""ip:tcp:http""}",Pre-Attack,Pre-Attack
2019_T09_017,nationals-t9-bank-bankweb-01,Victim,"{""endtime"":""2019-11-23T16:40:49.576985Z"",""timestamp"":""2019-11-23T16:40:49.576719Z"",""bytes"":999,""src_mac"":""42:01:0A:00:02:01"",""src_port"":55173,""bytes_in"":358,""dest_ip"":""10.0.2.101"",""dest_mac"":""42:01:0A:00:02:65"",""dest_port"":80,""bytes_out"":641,""time_taken"":411,""transport"":""tcp"",""flow_id"":""056053bf-e8de-4fbf-9d21-3d199488dc43"",""src_ip"":""10.0.254.201"",""http_comment"":""HTTP/1.1 301 Moved Permanently"",""http_content_length"":370,""http_content_type"":""text/html; charset=iso-8859-1"",""site"":""nationals-t9-bank-bankweb-01.c.infra-test-environment.internal"",""http_method"":""GET"",""server"":""Apache/2.4.29 (Ubuntu)"",""status"":301,""uri_path"":""/register.php"",""http_user_agent"":""Mozilla/5.0 [en] (X11, U; OpenVAS-VT 9.0.1)"",""protocol_stack"":""ip:tcp:http""}",Pre-Attack,Pre-Attack
2019_T09_018,nationals-t9-vdi-kali03,Attacker,root 2930 1 0.0 00:00:00 0.0 6812 53748 pts/1 S 00:00 nmap -sn_10.0.2.0/24,Discovery,Network Service Scanning
2019_T09_019,nationals-t9-vdi-kali03,Attacker,nmap -sn 10.0.2.0/24,Discovery,Network Service Scanning
2019_T09_020,nationals-t9-vdi-kali04,Attacker,"curl -H ""Authorization: ApiKey 58515E26-D424-4E6E-BF73-883050685D45"" -X GET http://10.0.2.100:9001/v1/accounts",Lateral Movement,Use Alternative Authentication Material
2019_T10_001,nationals-t10-vdi-kali05,Attacker,root 21789 1 5.5 00:00:00 0.5 41784 86204 pts/0 S 00:09 nmap -sC_-sV_-oA_two_10.0.2.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T10_002,nationals-t10-vdi-kali05,Attacker,nmap -sC -sV -oA two 10.0.2.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T10_003,nationals-t10-vdi-kali04,Attacker,root 159049 1 0.8 00:00:00 0.1 12184 22884 pts/1 S 00:07 psql -h_10.0.2.100_-U_postgres_postgres,Lateral Movement,Valid Accounts
2019_T10_004,nationals-t10-vdi-kali04,Attacker,"{""endtime"":""2019-11-23T14:56:51.140679Z"",""timestamp"":""2019-11-23T14:56:45.984653Z"",""bytes"":4278,""src_ip"":""10.0.254.204"",""src_mac"":""42:01:0A:00:FE:CC"",""src_port"":45330,""canceled"":1,""connection"":""10.0.2.100:5432"",""client_rtt"":62,""client_rtt_packets"":3,""client_rtt_sum"":186,""ack_packets_in"":4,""bytes_in"":1698,""data_packets_in"":7,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":13,""app"":""ssl"",""server_rtt"":145,""server_rtt_packets"":1,""server_rtt_sum"":145,""dest_ip"":""10.0.2.100"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":5432,""ack_packets_out"":2,""bytes_out"":2580,""data_packets_out"":7,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":9,""tcp_status"":0,""time_taken"":5156088,""flow_id"":""fc62e081-b607-4cdb-a565-1d2b4a7140d4"",""protocol_stack"":""ip:tcp:postgres:ssl:unknown"",""initial_rtt"":1570}",Lateral Movement,Valid Accounts
2019_T10_005,nationals-t10-bank-core-01,Victim,"{""endtime"":""2019-11-23T14:56:51.556175Z"",""timestamp"":""2019-11-23T14:56:46.400512Z"",""bytes"":4278,""src_ip"":""10.0.254.204"",""src_mac"":""42:01:0A:00:02:01"",""src_port"":45330,""canceled"":1,""connection"":""10.0.2.100:5432"",""client_rtt"":325,""client_rtt_packets"":3,""client_rtt_sum"":977,""ack_packets_in"":4,""bytes_in"":1698,""data_packets_in"":7,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":13,""app"":""ssl"",""server_rtt"":26,""server_rtt_packets"":1,""server_rtt_sum"":26,""dest_ip"":""10.0.2.100"",""dest_mac"":""42:01:0A:00:02:64"",""dest_port"":5432,""ack_packets_out"":2,""bytes_out"":2580,""data_packets_out"":7,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":9,""tcp_status"":0,""time_taken"":5155988,""flow_id"":""f4f71acf-f35a-473f-ae78-211ea61679e9"",""protocol_stack"":""ip:tcp:postgres:ssl:unknown"",""initial_rtt"":772}",Lateral Movement,Valid Accounts
2019_T10_006,nationals-t10-vdi-kali01,Attacker,root 29882 1 4.2 00:00:00 0.2 15812 32900 pts/0 S 00:07 nmap 10.0.1.0/24,Discovery,Network Service Scanning
2019_T10_007,nationals-t10-vdi-kali01,Attacker,nmap 10.0.1.0/24,Discovery,Network Service Scanning
2019_T10_008,nationals-t10-vdi-kali01,Attacker,root 2447 1 0.0 00:00:00 0.0 2268 8544 pts/5 S 00:07 ftp 10.0.1.12,Lateral Movement,Valid Accounts
2019_T10_009,nationals-t10-vdi-kali01,Attacker,"{""endtime"":""2019-11-23T01:39:26.551376Z"",""timestamp"":""2019-11-23T01:39:13.790624Z"",""bytes"":2096,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":58020,""connection"":""10.0.1.12:21"",""client_rtt"":12185,""client_rtt_packets"":7,""client_rtt_sum"":85295,""ack_packets_in"":9,""bytes_in"":1136,""data_packets_in"":6,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":16,""app"":""ftp"",""server_rtt"":105,""server_rtt_packets"":1,""server_rtt_sum"":105,""dest_ip"":""10.0.1.12"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":21,""ack_packets_out"":3,""bytes_out"":960,""data_packets_out"":7,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":10,""tcp_status"":0,""time_taken"":12772937,""flow_id"":""dd436d51-378d-4a27-b556-3843353f145f"",""protocol_stack"":""ip:tcp:ftp"",""initial_rtt"":1852}",Lateral Movement,Valid Accounts
2019_T10_010,nationals-t10-corp-corp-wsus-01,Victim,"{""endtime"":""2019-11-23T01:39:26.301035Z"",""timestamp"":""2019-11-23T01:39:13.541284Z"",""bytes"":2096,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:01:01"",""src_port"":58020,""connection"":""10.0.1.12:21"",""client_rtt"":12430,""client_rtt_packets"":7,""client_rtt_sum"":87014,""ack_packets_in"":9,""bytes_in"":1136,""data_packets_in"":6,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":16,""app"":""ftp"",""server_rtt"":24,""server_rtt_packets"":1,""server_rtt_sum"":24,""dest_ip"":""10.0.1.12"",""dest_mac"":""42:01:0A:00:01:0C"",""dest_port"":21,""ack_packets_out"":3,""bytes_out"":960,""data_packets_out"":7,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":10,""tcp_status"":0,""time_taken"":12772181,""flow_id"":""0a305b68-d4b4-4544-8f9d-49f0724ae0a3"",""protocol_stack"":""ip:tcp:ftp"",""initial_rtt"":990}",Lateral Movement,Valid Accounts
2019_T10_011,nationals-t10-vdi-kali05,Attacker,root 21789 1 5.5 00:00:00 0.5 41784 86204 pts/0 S 00:09 nmap -sC_-sV_-oA_two_10.0.2.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T10_012,nationals-t10-vdi-kali05,Attacker,nmap -sC -sV -oA two 10.0.2.0/24,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T10_013,nationals-t10-vdi-kali05,Attacker,"{""endtime"":""2019-11-23T00:52:27.458774Z"",""timestamp"":""2019-11-23T00:52:26.958707Z"",""bytes"":6327,""src_mac"":""42:01:0A:00:FE:CD"",""src_port"":50624,""bytes_in"":192,""dest_ip"":""10.0.2.103"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":6135,""time_taken"":500087,""transport"":""tcp"",""flow_id"":""ad17c2fd-1761-41dc-b837-d6560dcf28bb"",""src_ip"":""10.0.254.205"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_type"":""text/html; charset=utf-8"",""form_data"":""ReturnUrl=%2F"",""site"":""reports-01.bank.dinobank.us"",""http_method"":""GET"",""server"":""Kestrel"",""status"":200,""uri_query"":""ReturnUrl=%2F"",""uri_path"":""/Account/Login"",""http_user_agent"":""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"",""protocol_stack"":""ip:tcp:http""}","Discovery, Collection",Manual Search for Sensitive Information in Webpages
2019_T10_014,nationals-t10-bank-reports-01,Victim,"{""endtime"":""2019-11-23T00:52:27.458746Z"",""timestamp"":""2019-11-23T00:52:26.958808Z"",""bytes"":6327,""src_mac"":""42:01:0A:00:02:01"",""src_port"":50624,""bytes_in"":192,""dest_ip"":""10.0.2.103"",""dest_mac"":""42:01:0A:00:02:67"",""dest_port"":80,""bytes_out"":6135,""time_taken"":500171,""transport"":""tcp"",""flow_id"":""3bc60291-d1c8-493a-a405-aecdee1396d6"",""src_ip"":""10.0.254.205"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_type"":""text/html; charset=utf-8"",""form_data"":""ReturnUrl=%2F"",""site"":""reports-01.bank.dinobank.us"",""http_method"":""GET"",""server"":""Kestrel"",""status"":200,""uri_query"":""ReturnUrl=%2F"",""uri_path"":""/Account/Login"",""http_user_agent"":""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"",""protocol_stack"":""ip:tcp:http""}","Discovery, Collection",Manual Search for Sensitive Information in Webpages
