ID,Host,Host_Type,Event,Tactic,Technique
2018_T02_067,t2-vdi-kali05,Attacker,"{""endtime"":""2018-11-03T14:32:13.620156Z"",""timestamp"":""2018-11-03T14:32:13.619998Z"",""bytes"":112,""src_ip"":""10.0.254.205"",""src_mac"":""42:01:0A:00:FE:CD"",""src_port"":47105,""connection"":""10.0.1.40:443"",""client_rtt"":0,""client_rtt_packets"":1,""client_rtt_sum"":0,""ack_packets_in"":0,""bytes_in"":58,""data_packets_in"":0,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":1,""app"":""unknown"",""server_rtt"":0,""server_rtt_packets"":0,""server_rtt_sum"":0,""refused"":1,""dest_ip"":""10.0.1.40"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":443,""ack_packets_out"":1,""bytes_out"":54,""data_packets_out"":0,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":1,""tcp_status"":1,""time_taken"":158,""flow_id"":""e8b2e816-2f9e-4165-9d2a-17738f2ce663"",""protocol_stack"":""""}","Discovery, Discovery","Network Service Scanning, Security Software Discovery"
2018_T05_001,t5-vdi-kali03,Attacker,root 9051 1 7.8 00:00:00 0.6 46284 65372 pts/1 T 00:05 nmap -sV_10.0.0.0/24_10.0.1.0/24_10.0.2.0/24,Discovery,Network Service Scanning
2018_T05_002,t5-corp-talk-00,Victim,"{""endtime"":""2018-11-03T14:21:38.714724Z"",""timestamp"":""2018-11-03T14:21:38.700119Z"",""bytes"":129134,""src_mac"":""42:01:0A:00:00:01"",""src_port"":45588,""bytes_in"":667,""dest_ip"":""10.0.0.20"",""dest_mac"":""42:01:0A:00:00:14"",""dest_port"":3000,""bytes_out"":128467,""time_taken"":14738,""transport"":""tcp"",""flow_id"":""6379e4e9-a170-4890-99ff-85b331db36b3"",""src_ip"":""10.0.254.203"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_type"":""text/html; charset=utf-8"",""site"":""nationals-t5-corp-talk-00.c.security-competitions.internal:3000"",""http_method"":""POST"",""status"":200,""uri_path"":""/sdk"",""http_user_agent"":""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"",""protocol_stack"":""ip:tcp:http:soap""}",Discovery,Network Service Scanning
2018_T05_003,t5-vdi-kali02,Attacker,tcp 0 0 10.0.254.202:39858 10.0.0.20:27017 ESTAB,"Credential Access, Lateral Movement","Brute Force, Remote Services"
2018_T05_004,t5-corp-talk-00,Victim,tcp 0 0 10.0.0.20:27017 10.0.254.202:39858 ESTAB,"Credential Access, Lateral Movement","Brute Force, Remote Services"
2018_T05_005,t5-vdi-kali02,Attacker,root 8012 1 0.2 00:00:00 0.4 33048 765000 pts/1 S 00:17 mongo 10.0.0.20,"Credential Access, Lateral Movement","Brute Force, Remote Services"
2018_T05_006,t5-vdi-kali03,Attacker,root 9051 1 7.8 00:00:00 0.6 46284 65372 pts/1 T 00:05 nmap -sV_10.0.0.0/24_10.0.1.0/24_10.0.2.0/24,Discovery,Network Service Scanning
2018_T05_007,t5-vdi-kali01,Attacker,"root 7238 0 0.7 00:00:04 1.1 91640 120060 pts/6 S 10:43 nmap -T4_-sV_-n_-sSU_-p_T:0-20,24,26-79,81-109,112-134,136,138,140-442,444,446-1432,1434-2048,2050-3305,3307-3388,3390-5431,5433-8079,8081-29999_10.0.1.0/24_-oA_/tmp/sparta-6mXy9z-running/nmap/20181103104238-nmapstage4",Discovery,Network Service Scanning
2018_T05_008,t5-prod-geo-04,Victim,"{""timestamp"":""2018-11-03T14:54:05.360189+0000"",""flow_id"":1348455289945121,""in_iface"":""ens4"",""event_type"":""http"",""src_ip"":""10.0.254.201"",""src_port"":52810,""dest_ip"":""10.0.1.52"",""dest_port"":9851,""proto"":""TCP"",""tx_id"":0,""http"":{""url"":""\/"",""http_method"":""GET"",""protocol"":""HTTP\/1.0"",""length"":0}}",Discovery,Network Service Scanning
2018_T05_009,t5-vdi-kali01,Attacker,root 26720 0 6.4 00:00:00 0.6 49608 70284 pts/3 S 00:05 nmap -sV_-p9851_10.0.1.52,Discovery,Network Service Scanning
2018_T05_010,t5-vdi-kali01,Attacker,root 28321 1 12.1 00:00:00 0.6 49496 66220 pts/3 S 00:06 apt install_redis-tools,Pre-Attack,Pre-Attack
2018_T05_011,t5-vdi-kali01,Attacker,root 30345 0 0.0 00:00:00 0.0 2052 21120 pts/3 S 00:10 redis-cli -h_10.0.1.53_-p_9851,"Credential Access, Lateral Movement","Brute Force, Remote Services"
2018_T05_012,t5-vdi-kali01,Attacker,tcp 0 0 10.0.254.201:47172 10.0.1.52:9851 ESTAB,"Credential Access, Lateral Movement","Brute Force, Remote Services"
2018_T05_013,t5-prod-geo-04,Victim,tcp 0 0 [::ffff:10.0.1.52]:9851 [::ffff:10.0.254.201]:47172 ESTAB,"Credential Access, Lateral Movement","Brute Force, Remote Services"
2018_T05_014,t5-vdi-kali03,Attacker,root 9051 1 7.8 00:00:00 0.6 46284 65372 pts/1 T 00:05 nmap -sV_10.0.0.0/24_10.0.1.0/24_10.0.2.0/24,Discovery,Network Service Scanning
2018_T05_015,t5-prod-postgres-00,Victim,"{""endtime"":""2018-11-03T14:34:24.391898Z"",""timestamp"":""2018-11-03T14:34:24.391838Z"",""bytes"":128,""src_ip"":""10.0.254.203"",""src_mac"":""42:01:0A:00:01:01"",""src_port"":48066,""connection"":""10.0.1.51:23"",""client_rtt"":0,""client_rtt_packets"":1,""client_rtt_sum"":0,""ack_packets_in"":0,""bytes_in"":74,""data_packets_in"":0,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":1,""app"":""unknown"",""server_rtt"":0,""server_rtt_packets"":0,""server_rtt_sum"":0,""refused"":1,""dest_ip"":""10.0.1.51"",""dest_mac"":""42:01:0A:00:01:33"",""dest_port"":23,""ack_packets_out"":1,""bytes_out"":54,""data_packets_out"":0,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":1,""tcp_status"":1,""time_taken"":60,""flow_id"":""e546376c-370d-49bb-8962-34cbba4d6845"",""protocol_stack"":""""}",Discovery,Network Service Scanning
2018_T05_016,t5-vdi-kali04,Attacker,"{""endtime"":""2018-11-03T18:09:23.420662Z"",""timestamp"":""2018-11-03T18:09:23.414053Z"",""bytes"":128591,""src_mac"":""42:01:0A:00:FE:CC"",""src_port"":49632,""bytes_in"":142,""dest_ip"":""10.0.0.20"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":3000,""bytes_out"":128449,""time_taken"":6658,""transport"":""tcp"",""flow_id"":""e3c2b3b1-103c-41b0-8a2a-add2f8ceaf01"",""src_ip"":""10.0.254.204"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_type"":""text/html; charset=utf-8"",""site"":""10.0.0.20"",""http_method"":""GET"",""status"":200,""uri_path"":""/.psql_history"",""http_user_agent"":""Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:001535)"",""protocol_stack"":""ip:tcp:http""}","Discovery, Credential Access","Network Service Scanning, Credentials in Files"
2018_T05_017,t5-vdi-kali02,Attacker,root 26452 0 0.1 00:00:00 0.1 10764 43500 pts/3 S 00:18 psql -U_postgres_-h_10.0.1.51,"Credential Access, Lateral Movement, Lateral Movement,","Brute Force, Valid Accounts, Remote Services"
2018_T05_018,t5-vdi-kali02,Attacker,tcp 0 0 10.0.254.202:47614 10.0.1.51:5432 ESTAB,"Credential Access, Lateral Movement, Lateral Movement,","Brute Force, Valid Accounts, Remote Services"
2018_T05_019,t5-vdi-kali03,Attacker,root 9051 1 7.8 00:00:00 0.6 46284 65372 pts/1 T 00:05 nmap -sV_10.0.0.0/24_10.0.1.0/24_10.0.2.0/24,Discovery,Network Service Scanning
2018_T05_020,t5-corp-audit-00,Victim,"{""endtime"":""2018-11-03T14:34:24.389977Z"",""timestamp"":""2018-11-03T14:34:24.389938Z"",""bytes"":128,""src_ip"":""10.0.254.203"",""src_mac"":""42:01:0A:00:00:01"",""src_port"":36184,""connection"":""10.0.0.23:23"",""client_rtt"":0,""client_rtt_packets"":1,""client_rtt_sum"":0,""ack_packets_in"":0,""bytes_in"":74,""data_packets_in"":0,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":1,""app"":""unknown"",""server_rtt"":0,""server_rtt_packets"":0,""server_rtt_sum"":0,""refused"":1,""dest_ip"":""10.0.0.23"",""dest_mac"":""42:01:0A:00:00:17"",""dest_port"":23,""ack_packets_out"":1,""bytes_out"":54,""data_packets_out"":0,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":1,""tcp_status"":1,""time_taken"":39,""flow_id"":""e8ea0f89-b335-4704-866d-30470690550c"",""protocol_stack"":""""}",Discovery,Network Service Scanning
2018_T05_021,t5-vdi-kali01,Attacker,"{""endtime"":""2018-11-03T14:52:48.153258Z"",""timestamp"":""2018-11-03T14:52:48.152825Z"",""bytes"":443,""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":35478,""bytes_in"":134,""dest_ip"":""10.0.0.23"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":309,""time_taken"":456,""transport"":""tcp"",""flow_id"":""97f12047-12db-41c6-ae3c-1caedc0f286c"",""src_ip"":""10.0.254.201"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":2573,""http_content_type"":""text/html"",""site"":""10.0.0.23"",""http_method"":""HEAD"",""server"":""Apache/2.4.29 (Ubuntu)"",""status"":200,""uri_path"":""/"",""http_user_agent"":""Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:Port Check)"",""protocol_stack"":""ip:tcp:http""}",Discovery,Network Service Scanning
2018_T05_022,t5-corp-audit-00,Victim,"10.0.254.201 - - [03/Nov/2018:14:52:48 +0000] ""HEAD / HTTP/1.1"" 200 309 ""-"" ""Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:Port Check)""",Discovery,Network Service Scanning
2018_T05_023,t5-vdi-kali01,Attacker,"root 11608 0 12.6 00:00:00 0.6 53164 77764 pts/6 S 00:06 nmap -T4_-sV_-n_-sSU_-O_-p_T:25,135,137,139,445,1433,3306,5432,U:137,161,162,1434_10.0.0.0/24_-oA_/tmp/sparta-6mXy9z-running/nmap/20181103105246-nmapstage2",Discovery,Network Service Scanning
2018_T05_024,t5-corp-audit-00,Victim,"{""endtime"":""2018-11-03T14:52:52.714104Z"",""timestamp"":""2018-11-03T14:52:52.714055Z"",""bytes"":112,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:00:01"",""src_port"":40133,""connection"":""10.0.0.23:25"",""client_rtt"":0,""client_rtt_packets"":1,""client_rtt_sum"":0,""ack_packets_in"":0,""bytes_in"":58,""data_packets_in"":0,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":1,""app"":""unknown"",""server_rtt"":0,""server_rtt_packets"":0,""server_rtt_sum"":0,""refused"":1,""dest_ip"":""10.0.0.23"",""dest_mac"":""42:01:0A:00:00:17"",""dest_port"":25,""ack_packets_out"":1,""bytes_out"":54,""data_packets_out"":0,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":1,""tcp_status"":1,""time_taken"":49,""flow_id"":""04ee462e-b050-4f38-b611-0a5df8c60249"",""protocol_stack"":""""}",Discovery,Network Service Scanning
2018_T05_025,t5-vdi-kali01,Attacker,root 11623 1 20.6 00:00:01 0.6 45952 73936 pts/6 R 00:05 perl /bin/nikto_-o_/tmp/sparta-6mXy9z-running/nikto/20181103105246-nikto-10.0.0.23-80.txt_-p_80_-h_10.0.0.23,Discovery,Network Service Scanning
2018_T05_026,t5-vdi-kali01,Attacker,"{""endtime"":""2018-11-03T15:28:29.155390Z"",""timestamp"":""2018-11-03T15:28:29.146715Z"",""bytes"":589,""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":56004,""bytes_in"":359,""dest_ip"":""10.0.0.23"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":230,""time_taken"":8675,""transport"":""tcp"",""flow_id"":""0aaf5ef6-3198-46b9-abaa-f39ace567465"",""src_ip"":""10.0.254.201"",""http_comment"":""HTTP/1.1 302 Found"",""http_content_length"":0,""site"":""10.0.0.23"",""http_method"":,""http_user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:63.0) Gecko/20100101 Firefox/63.0"",""protocol_stack"":""ip:tcp:http""}",Pre-Attack,Pre-Attack
2018_T05_027,t5-vdi-kali01,Attacker,"{""endtime"":""2018-11-03T15:28:29.179110Z"",""timestamp"":""2018-11-03T15:28:29.162541Z"",""bytes"":2501,""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":56004,""bytes_in"":401,""dest_ip"":""10.0.0.23"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":2100,""time_taken"":16569,""transport"":""tcp"",""flow_id"":""0aaf5ef6-3198-46b9-abaa-f39ace567465"",""src_ip"":""10.0.254.201"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":1853,""http_content_type"":""text/html;charset=UTF-8"",""form_data"":""redirect_url=%2Fomk%2Fopen-audit"",""site"":""10.0.0.23"",""http_method"":""GET"",""http_referrer"":""http://10.0.0.23/"",""server"":""Mojolicious (Perl)"",""status"":200,""uri_query"":""redirect_url=%2Fomk%2Fopen-audit"",""uri_path"":""/en/omk/open-audit/login"",""http_user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:63.0) Gecko/20100101 Firefox/63.0"",""protocol_stack"":""ip:tcp:http""}","Credential Access, Lateral Movement","Valid Accounts, Remote Services"
2018_T05_028,t5-vdi-kali01,Attacker,"{""endtime"":""2018-11-03T15:28:35.892538Z"",""timestamp"":""2018-11-03T15:28:35.861968Z"",""bytes"":970,""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":56020,""bytes_in"":605,""dest_ip"":""10.0.0.23"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":365,""time_taken"":30597,""transport"":""tcp"",""flow_id"":""f789b95d-8ba9-4962-ad35-b46e16e1b5da"",""src_ip"":""10.0.254.201"",""http_comment"":""HTTP/1.1 302 Found"",""http_content_length"":0,""http_content_type"":""text/html; charset=UTF-8"",""cookie"":""PHPSESSID=l6s9e54i80v4fs081c5172sid9"",""form_data"":""url=http://10.0.0.23/open-audit/index.php&username=admin&password=password&submit="",""site"":""10.0.0.23"",""http_method"":""POST"",""http_referrer"":""http://10.0.0.23/open-audit/index.php/logon"",""server"":""Apache/2.4.29 (Ubuntu)"",""status"":302,""uri_path"":""/open-audit/index.php/logon"",""http_user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:63.0) Gecko/20100101 Firefox/63.0"",""protocol_stack"":""ip:tcp:http""}","Credential Access, Lateral Movement","Valid Accounts, Remote Services"
2018_T05_029,t5-vdi-kali03,Attacker,root 9051 1 7.8 00:00:00 0.6 46284 65372 pts/1 T 00:05 nmap -sV_10.0.0.0/24_10.0.1.0/24_10.0.2.0/24,Discovery,Network Service Scanning
2018_T05_030,t5-vdi-kali04,Attacker,"{""endtime"":""2018-11-03T15:32:16.780483Z"",""timestamp"":""2018-11-03T15:32:16.771875Z"",""bytes"":1063,""src_mac"":""42:01:0A:00:FE:CC"",""src_port"":42772,""bytes_in"":473,""dest_ip"":""10.0.0.20"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":3000,""bytes_out"":590,""time_taken"":8637,""transport"":""tcp"",""flow_id"":""f24ce660-0027-4a0a-b92e-e70acdacb067"",""src_ip"":""10.0.254.204"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_type"":""image/svg+xml"",""cookie"":""connect.sid=s%3A3683oapVnihUE55NJQ8OOsFd7aM9zBBR.R9z0oG9AFq08k10N2Gnh0skILrDRmEJ%2FUAD3R2KBXkI; rc_uid=WmY8dYkNh7hEu2ECT; rc_token=tyV_GTw6MRA5WHlsiMWUa2v6dVGz59y6fsHdKBoPseo"",""form_data"":""_dc=0"",""site"":""10.0.0.20:3000"",""http_method"":""GET"",""http_referrer"":""http://10.0.0.20:3000/home"",""status"":200,""uri_query"":""_dc=0"",""uri_path"":""/avatar/pentest"",""http_user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:63.0) Gecko/20100101 Firefox/63.0"",""protocol_stack"":""ip:tcp:http""}",Persistence,Create Account
2018_T05_031,t5-corp-talk-00,Victim,"{""timestamp"":""2018-11-03T15:32:16.781051+0000"",""flow_id"":10165105510454,""in_iface"":""ens4"",""event_type"":""http"",""src_ip"":""10.0.254.204"",""src_port"":42772,""dest_ip"":""10.0.0.20"",""dest_port"":3000,""proto"":""TCP"",""tx_id"":0,""http"":{""hostname"":""10.0.0.20"",""url"":""\/avatar\/pentest?_dc=0"",""http_user_agent"":""Mozilla\/5.0 (X11; Ubuntu; Linux x86_64; rv:63.0) Gecko\/20100101 Firefox\/63.0"",""http_content_type"":""image\/svg+xml"",""http_refer"":""http:\/\/10.0.0.20:3000\/home"",""http_method"":""GET"",""protocol"":""HTTP\/1.1"",""status"":200,""length"":251}}","Lateral Movement, Lateral Movement","Valid Accounts, Remote Services"
2018_T05_032,t5-vdi-kali03,Attacker,root 9051 1 7.8 00:00:00 0.6 46284 65372 pts/1 T 00:05 nmap -sV_10.0.0.0/24_10.0.1.0/24_10.0.2.0/24,Discovery,Network Service Scanning
2018_T05_033,t5-vdi-kali03,Attacker,"{""endtime"":""2018-11-03T14:20:31.536230Z"",""timestamp"":""2018-11-03T14:20:31.502584Z"",""bytes"":796,""src_mac"":""42:01:0A:00:FE:CB"",""src_port"":59160,""bytes_in"":18,""dest_ip"":""10.0.1.46"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":8082,""bytes_out"":778,""time_taken"":33683,""transport"":""tcp"",""flow_id"":""07ffd869-89ab-4ead-a935-937be258723a"",""src_ip"":""10.0.254.203"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":539,""http_content_type"":""text/html"",""http_method"":""GET"",""server"":""Jetty(9.4.12.v20180830)"",""status"":200,""uri_path"":""/"",""protocol_stack"":""ip:tcp:http""}",Discovery,Network Service Scanning
2018_T05_034,t5-prod-trackdash-00,Victim,"{""timestamp"":""2018-11-03T14:20:31.536363+0000"",""flow_id"":1137804191574502,""in_iface"":""ens4"",""event_type"":""http"",""src_ip"":""10.0.254.203"",""src_port"":59160,""dest_ip"":""10.0.1.46"",""dest_port"":8082,""proto"":""TCP"",""tx_id"":0,""http"":{""url"":""\/"",""http_content_type"":""text\/html"",""http_method"":""GET"",""protocol"":""HTTP\/1.0"",""status"":200,""length"":539}}",Discovery,Network Service Scanning
2018_T05_035,t5-prod-trackdash-00,Victim,"{""endtime"":""2018-11-03T14:34:24.390260Z"",""timestamp"":""2018-11-03T14:34:24.390199Z"",""bytes"":128,""src_ip"":""10.0.254.203"",""src_mac"":""42:01:0A:00:01:01"",""src_port"":53042,""connection"":""10.0.1.46:23"",""client_rtt"":0,""client_rtt_packets"":1,""client_rtt_sum"":0,""ack_packets_in"":0,""bytes_in"":74,""data_packets_in"":0,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":1,""app"":""unknown"",""server_rtt"":0,""server_rtt_packets"":0,""server_rtt_sum"":0,""refused"":1,""dest_ip"":""10.0.1.46"",""dest_mac"":""42:01:0A:00:01:2E"",""dest_port"":23,""ack_packets_out"":1,""bytes_out"":54,""data_packets_out"":0,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":1,""tcp_status"":1,""time_taken"":61,""flow_id"":""ef32b3f9-06f8-408b-99c6-db6c51a15418"",""protocol_stack"":""""}",Discovery,Network Service Scanning
2018_T05_036,t5-vdi-kali01,Attacker,root 18449 0 0.0 00:00:00 0.1 13216 31120 pts/6 R 00:00 perl /bin/nikto_-o_/tmp/sparta-6mXy9z-running/nikto/20181103105650-nikto-10.0.1.46-8082.txt_-p_8082_-h_10.0.1.46,Discovery,Network Service Scanning
2018_T05_037,t5-vdi-kali01,Attacker,"{""endtime"":""2018-11-03T15:31:25.637882Z"",""timestamp"":""2018-11-03T15:31:25.635490Z"",""hostname"":[""e.root-servers.net"",""j.root-servers.net"",""m.root-servers.net"",""f.root-servers.net"",""i.root-servers.net"",""h.root-servers.net"",""d.root-servers.net"",""c.root-servers.net"",""g.root-servers.net"",""b.root-servers.net"",""a.root-servers.net"",""l.root-servers.net"",""k.root-servers.net""],""host_addr"":[""178.128.155.157""],""message_type"":[""QUERY"",""RESPONSE""],""name"":[""www.traccar.org""],""query"":[""www.traccar.org""],""query_type"":[""A""],""reply_code"":""NoError"",""reply_code_id"":0,""response_time"":2392,""transaction_id"":19641,""ttl"":[32768,8961,83007,83007,83007,83007,83007,83007,83007,83007,83007,83007,83007,83007,83007,83330,32768],""bytes"":624,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":32782,""bytes_in"":67,""dest_ip"":""10.0.254.10"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":53,""bytes_out"":557,""time_taken"":2392,""transport"":""udp"",""flow_id"":""c579fc50-0385-4077-9781-64b972231fc3"",""protocol_stack"":""ip:udp:dns""}",Pre-Attack,Pre-Attack
2018_T05_038,t5-prod-trackdash-00,Victim,"{""endtime"":""2018-11-03T15:37:11.307990Z"",""timestamp"":""2018-11-03T15:37:11.157380Z"",""bytes"":1226,""src_mac"":""42:01:0A:00:01:01"",""src_port"":56584,""bytes_in"":495,""dest_ip"":""10.0.1.46"",""dest_mac"":""42:01:0A:00:01:2E"",""dest_port"":8082,""bytes_out"":731,""time_taken"":151131,""transport"":""tcp"",""flow_id"":""36cad917-ad9a-4b31-bebd-277403b5cc4d"",""src_ip"":""10.0.254.201"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":379,""http_content_type"":""application/json"",""cookie"":""JSESSIONID=node01kozp5dsitxyjb1gko44rjc0b1.node0"",""form_data"":""email=admin&password=admin&undefined=false"",""site"":""10.0.1.46:8082"",""http_method"":""POST"",""http_referrer"":""http://10.0.1.46:8082/"",""server"":""Jetty(9.4.12.v20180830)"",""status"":200,""uri_path"":""/api/session"",""http_user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:63.0) Gecko/20100101 Firefox/63.0"",""protocol_stack"":""ip:tcp:http""}","Credential Access, Lateral Movement, Lateral Movement,","Brute Force, Valid Accounts, Remote Services"
2018_T05_039,t5-vdi-kali03,Attacker,root 9051 1 7.8 00:00:00 0.6 46284 65372 pts/1 T 00:05 nmap -sV_10.0.0.0/24_10.0.1.0/24_10.0.2.0/24,Discovery,Network Service Scanning
2018_T05_040,t5-vdi-kali01,Attacker,root 11618 0 18.1 00:00:01 0.5 45688 73684 pts/6 S 00:06 perl /bin/nikto_-o_/tmp/sparta-6mXy9z-running/nikto/20181103105246-nikto-10.0.0.176-80.txt_-p_80_-h_10.0.0.176,Discovery,Network Service Scanning
2018_T05_041,t5-corp-onramp-00,Victim,"10.0.254.201 - - [03/Nov/2018:14:52:47 +0000] ""HEAD / HTTP/1.1"" 200 0 ""-"" ""Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:Port Check)""",Discovery,Network Service Scanning
2018_T05_042,t5-vdi-kali01,Attacker,"{""endtime"":""2018-11-03T14:52:47.712011Z"",""timestamp"":""2018-11-03T14:52:47.706050Z"",""bytes"":375,""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":53200,""bytes_in"":135,""dest_ip"":""10.0.0.176"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":240,""time_taken"":5976,""transport"":""tcp"",""flow_id"":""9d584126-41d8-4acd-8c62-1cf13f872b6d"",""src_ip"":""10.0.254.201"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":4330,""http_content_type"":""text/html; charset=utf-8"",""site"":""10.0.0.176"",""http_method"":""HEAD"",""server"":""nginx/1.14.0 (Ubuntu)"",""status"":200,""uri_path"":""/"",""http_user_agent"":""Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:Port Check)"",""protocol_stack"":""ip:tcp:http""}",Discovery,Network Service Scanning
2018_T05_043,t5-vdi-kali05,Attacker,"{""endtime"":""2018-11-03T15:23:27.491854Z"",""timestamp"":""2018-11-03T15:23:27.485254Z"",""bytes"":2244,""src_mac"":""42:01:0A:00:FE:CD"",""src_port"":51666,""bytes_in"":352,""dest_ip"":""10.0.0.176"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":1892,""time_taken"":6600,""transport"":""tcp"",""flow_id"":""2a711384-095d-4ce3-b6a9-bb31a9e769af"",""src_ip"":""10.0.254.205"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_type"":""text/html; charset=utf-8"",""site"":""10.0.0.176"",""http_method"":""GET"",""http_referrer"":""http://10.0.0.176/"",""server"":""nginx/1.14.0 (Ubuntu)"",""status"":200,""uri_path"":""/about"",""http_user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:63.0) Gecko/20100101 Firefox/63.0"",""protocol_stack"":""ip:tcp:http""}",Pre-Attack,Pre-Attack
